firmid,cdid,id,price,const,hpwt,air,mpg,space,share,outshr
19,12,2085,9.1979,1,0.31402,0,1.8,1.6863,0.0012989,0.91887
19,12,2089,12.315,1,0.40355,1,1.7,1.6872,0.00071005,0.91887
19,12,2092,14.79,1,0.29167,1,1.7,1.4904,0.00052042,0.91887
19,12,2094,12.571,1,0.34865,1,2.6,1.1245,0.00016414,0.91887
19,12,2095,24.283,1,0.33503,1,1.7,1.4555,0.00028634,0.91887
19,12,2096,16.268,1,0.32561,1,1.7,1.6796,0.0018379,0.91887
19,12,2097,19.395,1,0.34578,1,1.7,1.4555,0.00068237,0.91887
19,12,2100,5.428,1,0.32403,0,2.9,1.023,0.0027637,0.91887
19,12,2101,7.4477,1,0.37099,0,2.6,1.1591,0.0014466,0.91887
19,12,2102,7.1492,1,0.3736,0,2.6,1.2213,0.0022258,0.91887
19,12,2104,8.4321,1,0.35587,0,2,1.4089,0.0013196,0.91887
19,12,2107,8.7699,1,0.32919,0,2.5,1.3041,0.0012073,0.91887
19,12,2110,8.0363,1,0.31766,0,2,1.3724,0.0021789,0.91887
19,12,2112,8.4736,1,0.34483,0,2,1.4472,0.0011792,0.91887
19,12,2120,18.953,1,0.61881,1,1.5,1.2834,0.00026784,0.91887
16,12,2121,8.5378,1,0.34216,0,2.4,1.242,0.0010555,0.91887
16,12,2123,8.5575,1,0.27149,0,1.7,1.5403,0.00018861,0.91887
16,12,2125,12.183,1,0.25641,1,1.7,1.5525,0.00074887,0.91887
16,12,2127,21.749,1,0.32953,1,1.5,1.5622,3.10E-05,0.91887
16,12,2128,5.9171,1,0.37135,0,3.8,0.9891,0.00044244,0.91887
16,12,2129,5.6984,1,0.29858,0,3.5,1.0758,0.00047668,0.91887
16,12,2131,6.8694,1,0.36364,0,2.4,1.2144,0.0013475,0.91887
16,12,2133,8.4321,1,0.34668,0,2.4,1.2558,0.00034493,0.91887
16,12,2134,8.3347,1,0.33761,0,2.2,1.188,0.00016712,0.91887
16,12,2135,8.0311,1,0.27481,0,1.7,1.545,0.00029631,0.91887
16,12,2137,8.9316,1,0.27231,0,1.8,1.533,8.72E-05,0.91887
18,12,2139,5.8736,1,0.33749,0,2.8,1.0824,0.0040238,0.91887
18,12,2141,7.6549,1,0.31754,0,2.9,1.1286,0.00046499,0.91887
18,12,2143,6.9378,1,0.32508,0,2.2,1.3916,0.001657,0.91887
18,12,2144,6.5751,1,0.35046,0,2.2,1.224,0.0014243,0.91887
18,12,2147,7.5658,1,0.32532,0,2.2,1.3987,0.0011314,0.91887
18,12,2150,8.6135,1,0.34072,0,1.7,1.638,0.0018196,0.91887
18,12,2152,8.8,1,0.29333,0,1.8,1.5075,0.00050746,0.91887
18,12,2154,16.684,1,0.33028,1,1.6,1.7301,0.00050689,0.91887
18,12,2155,20.647,1,0.32696,1,1.6,1.7301,0.00033271,0.91887
18,12,2156,22.075,1,0.37016,1,1.8,1.4948,0.00026944,0.91887
18,12,2157,5.9161,1,0.33784,0,2.8,1.0824,0.0011435,0.91887
18,12,2159,8.0694,1,0.31569,0,2.9,1.1286,0.00015619,0.91887
18,12,2160,6.6435,1,0.3346,0,2.2,1.3916,0.00050481,0.91887
18,12,2162,6.9544,1,0.34456,0,2.2,1.26,0.00037274,0.91887
18,12,2165,8.4539,1,0.2953,0,1.8,1.3987,0.00048653,0.91887
18,12,2169,8.9886,1,0.32137,0,1.7,1.6614,0.0010486,0.91887
19,12,2171,7.7181,1,0.37527,0,2.7,1.0912,0.00033701,0.91887
19,12,2172,7.8487,1,0.35461,0,2.6,1.281,0.00086265,0.91887
19,12,2178,9.3233,1,0.34669,0,2.5,1.323,0.0013509,0.91887
19,12,2180,8.915,1,0.30925,0,1.8,1.6863,0.0021549,0.91887
19,12,2183,12.74,1,0.32535,1,1.7,1.7094,0.0010632,0.91887
19,12,2185,14.987,1,0.33829,1,1.7,1.4832,0.00040947,0.91887
16,12,2188,5.6984,1,0.29858,0,3.5,1.0758,0.00055896,0.91887
16,12,2190,6.8694,1,0.36364,0,2.4,1.2144,0.0017489,0.91887
16,12,2192,8.3347,1,0.36697,0,2.2,1.188,0.00015572,0.91887
16,12,2193,8.0311,1,0.27481,0,1.7,1.545,0.00021753,0.91887
19,12,2195,6.1606,1,0.30982,0,2.9,1.023,0.0006108,0.91887
19,12,2196,7.1523,1,0.37399,0,2.6,1.144,0.00067981,0.91887
19,12,2197,7.2166,1,0.38007,0,2.6,1.26,0.00059018,0.91887
19,12,2199,9.2124,1,0.33949,0,2.5,1.292,0.00066284,0.91887
19,12,2201,8.4145,1,0.39395,0,2.1,1.4328,0.00014325,0.91887
19,12,2203,8.8363,1,0.34343,0,2,1.4328,0.00090842,0.91887
19,12,2204,8.6352,1,0.34098,0,2,1.4746,0.00099619,0.91887
20,12,2422,15.534,1,0.45133,0,2.2,1.0985,2.61E-05,0.91887
7,12,2424,14.58,1,0.49543,0,1.9,1.33,0.00029617,0.91887
7,12,2426,11.259,1,0.34856,0,2.8,1.1859,0.00019289,0.91887
8,12,2428,13.772,1,0.404,1,2.5,1.1392,0.00043448,0.91887
8,12,2429,24.171,1,0.40878,1,2.2,1.2663,0.0001256,0.91887
8,12,2430,38.337,1,0.54192,1,1.9,1.3192,1.81E-05,0.91887
8,12,2431,34.523,1,0.52616,1,1.9,1.4058,4.62E-05,0.91887
2,12,2432,4.9731,1,0.34193,0,3,1.0521,0.0022835,0.91887
2,12,2433,5.8953,1,0.33574,0,3.2,1.0304,0.0005336,0.91887
2,12,2434,7.2528,1,0.40741,0,3,1.1484,0.00070538,0.91887
2,12,2435,8.0197,1,0.39596,0,2.6,1.1859,0.00057865,0.91887
2,12,2436,18.963,1,0.5986,0,2,1.2194,0.00068233,0.91887
2,12,2437,11.45,1,0.42949,1,2.2,1.2342,0.00064586,0.91887
17,12,2438,11.295,1,0.35211,0,2.6,0.9734,2.81E-05,0.91887
17,12,2439,12.736,1,0.50847,0,2.5,1.0432,5.75E-05,0.91887
3,12,2440,4.9731,1,0.36471,0,3.5,0.9387,0.0015786,0.91887
3,12,2443,8.544,1,0.36232,0,2.8,1.079,0.0023299,0.91887
3,12,2444,8.285,1,0.36479,0,2.8,1.053,0.0004513,0.91887
4,12,2445,6.4715,1,0.35142,0,3.4,1.0855,0.0006511,0.91887
4,12,2447,7.5078,1,0.30948,0,2.7,1.1658,0.00071629,0.91887
9,12,2448,23.998,1,0.22185,1,2.8,1.3561,0.00016063,0.91887
9,12,2449,38.166,1,0.32877,1,2.7,1.4616,0.00045963,0.91887
9,12,2451,48.117,1,0.42582,1,1.7,1.5048,4.40E-05,0.91887
9,12,2452,43.247,1,0.42877,1,1.7,1.2993,0.00010012,0.91887
14,12,2454,12.332,1,0.20821,0,2.8,1.3065,0.00015744,0.91887
14,12,2455,20.306,1,0.22857,0,2.7,1.351,9.91E-06,0.91887
12,12,2458,22.28,1,0.57549,1,2,1.1457,0.00016381,0.91887
24,12,2460,8.8031,1,0.34468,0,2.4,1.1859,0.00011766,0.91887
24,12,2461,7.6663,1,0.36267,0,2.9,1.2194,9.01E-05,0.91887
24,12,2462,5.7979,1,0.28022,0,2.9,0.9438,0.0002396,0.91887
11,12,2463,11.088,1,0.41825,0,2.1,1.2596,0.00010158,0.91887
5,12,2464,6.3306,1,0.32471,0,3.2,1.105,0.0017091,0.91887
1,12,2465,5.7803,1,0.33643,0,3.7,0.918,0.00023045,0.91887
1,12,2466,6.3606,1,0.32468,0,2.8,1.0816,0.0020879,0.91887
1,12,2467,5.1793,1,0.32632,0,3.4,1.0044,0.0016194,0.91887
1,12,2468,7.4187,1,0.36966,0,2.5,1.1682,0.0013786,0.91887
1,12,2469,14.091,1,0.49454,1,2.1,1.2328,0.00040571,0.91887
1,12,2471,12.693,1,0.40545,1,2.2,1.2462,0.00044639,0.91887
7,12,2472,8.9067,1,0.36982,0,2.8,1.0752,0.00024195,0.91887
7,12,2473,11.472,1,0.34579,0,2.8,1.2328,0.00014412,0.91887
7,12,2474,10.518,1,0.38282,0,2.8,1.0624,0.00015762,0.91887
7,12,2475,7.0725,1,0.38642,0,3,0.9984,0.00010706,0.91887
6,12,2477,10.14,1,0.44113,0,2.4,1.3124,0.0006072,0.91887
6,12,2478,16.984,1,0.42003,0,2.3,1.3124,3.33E-05,0.91887
15,13,2205,6.0191,1,0.32028,0,2.1,1.2096,5.21E-05,0.90848
15,13,2206,6.751,1,0.30992,0,2.1,1.332,0.00013499,0.90848
15,13,2208,5.6175,1,0.28792,0,3.1,1.066,0.0014774,0.90848
15,13,2209,7.7279,1,0.26368,0,2.4,1.2045,0.00036589,0.90848
19,13,2215,7.1948,1,0.36302,0,2.6,1.0912,0.00085588,0.90848
19,13,2217,7.749,1,0.36101,0,2.7,1.274,0.0012049,0.90848
19,13,2219,9.0382,1,0.33809,0,2.4,1.292,0.001762,0.90848
19,13,2221,9.3163,1,0.35043,0,2.1,1.4472,0.00088954,0.90848
19,13,2223,9.4317,1,0.31537,0,1.9,1.7082,0.0017769,0.90848
19,13,2226,12.637,1,0.33747,1,1.8,1.6872,0.00093922,0.90848
19,13,2229,15.299,1,0.34636,1,1.7,1.5111,0.00062547,0.90848
19,13,2231,12.264,1,0.33346,1,2.3,1.131,0.00022497,0.90848
19,13,2232,21.526,1,0.3512,1,1.7,1.4555,0.00039304,0.90848
19,13,2233,16.507,1,0.33809,1,1.7,1.6796,0.0020636,0.90848
19,13,2234,19.412,1,0.36019,1,1.7,1.4555,0.00083977,0.90848
19,13,2238,5.3544,1,0.30982,0,3,1.023,0.0020959,0.90848
19,13,2239,6.0231,1,0.36621,0,2.6,1.1418,0.0030414,0.90848
19,13,2241,6.9618,1,0.36639,0,2.7,1.2213,0.0010831,0.90848
19,13,2243,8.1165,1,0.34386,0,2,1.4089,0.00099834,0.90848
19,13,2247,8.242,1,0.337,0,2.4,1.2852,0.0021178,0.90848
19,13,2249,8.2189,1,0.36161,0,2,1.3536,0.0020901,0.90848
19,13,2251,8.5863,1,0.34161,0,2,1.4472,0.0012404,0.90848
16,13,2258,8.8253,1,0.37139,0,2.8,1.242,0.0009416,0.90848
16,13,2260,9.3785,1,0.36392,0,2.5,1.2972,0.00041368,0.90848
16,13,2261,9.6185,1,0.25959,0,1.8,1.5403,0.00012066,0.90848
16,13,2263,10.994,1,0.36434,0,2.5,1.2648,0.0014518,0.90848
16,13,2266,18.763,1,0.34835,1,1.6,1.5622,1.45E-05,0.90848
16,13,2267,5.5693,1,0.33952,0,3.9,1.0143,0.00045912,0.90848
16,13,2268,5.8645,1,0.29623,0,3.4,1.089,0.00059152,0.90848
16,13,2269,6.4046,1,0.43258,0,2.9,1.1658,0.00053904,0.90848
16,13,2270,6.745,1,0.41538,0,2.9,1.2144,0.0013999,0.90848
16,13,2272,8.3745,1,0.38212,0,2.4,1.188,0.00016443,0.90848
16,13,2273,8.5241,1,0.37873,0,2.8,1.2558,0.00033524,0.90848
16,13,2274,8.8765,1,0.37242,0,2.5,1.2834,0.00039726,0.90848
16,13,2275,8.2811,1,0.271,0,1.9,1.545,0.00026378,0.90848
16,13,2277,9.0472,1,0.2719,0,1.9,1.533,5.18E-05,0.90848
18,13,2279,5.6616,1,0.34722,0,3.3,1.0824,0.0038262,0.90848
18,13,2281,6.4518,1,0.32468,0,2.8,1.1286,0.0002295,0.90848
18,13,2282,6.1496,1,0.33295,0,2.1,1.3916,0.00043992,0.90848
18,13,2284,7.4689,1,0.31706,0,2.2,1.26,0.0013715,0.90848
18,13,2287,7.8082,1,0.30324,0,2.1,1.3987,0.0033451,0.90848
18,13,2292,9.2339,1,0.39012,0,2.1,1.4256,0.0015794,0.90848
18,13,2294,16.991,1,0.32004,1,1.7,1.7301,0.0006991,0.90848
18,13,2295,20.31,1,0.32468,1,1.7,1.7064,0.0003313,0.90848
18,13,2296,21.069,1,0.34956,1,1.7,1.4948,0.00016052,0.90848
18,13,2297,5.7741,1,0.3642,0,3.3,1.0824,0.0009248,0.90848
18,13,2299,7.4277,1,0.33719,0,2.8,1.1286,5.50E-05,0.90848
18,13,2300,6.5713,1,0.3308,0,2.1,1.3916,0.00013581,0.90848
18,13,2302,7.1847,1,0.33604,0,2.2,1.26,0.00026624,0.90848
18,13,2305,9.5592,1,0.29887,0,2.1,1.4256,0.001031,0.90848
18,13,2307,7.9247,1,0.31579,0,2.6,1.3987,0.00076426,0.90848
18,13,2310,10.761,1,0.34565,0,1.7,1.6264,0.0011333,0.90848
19,13,2312,7.1225,1,0.36394,0,2.6,1.1505,0.00052472,0.90848
19,13,2314,7.7068,1,0.36321,0,2.7,1.281,0.0005841,0.90848
19,13,2320,8.9277,1,0.33898,0,2.4,1.323,0.0022479,0.90848
19,13,2322,9.1205,1,0.30683,0,1.9,1.6863,0.0026823,0.90848
19,13,2325,13.173,1,0.32175,1,1.8,1.7094,0.0014014,0.90848
19,13,2327,15.313,1,0.37604,1,1.7,1.4832,0.00048999,0.90848
16,13,2329,5.5693,1,0.32804,0,3.9,1.0143,0.00040465,0.90848
16,13,2330,5.8645,1,0.28506,0,3.4,1.089,0.00066553,0.90848
16,13,2331,6.4046,1,0.27853,0,3.4,1.1658,0.00042792,0.90848
16,13,2332,6.745,1,0.40465,0,2.9,1.2144,0.0018437,0.90848
16,13,2334,8.3745,1,0.36724,0,2.4,1.188,0.00013567,0.90848
16,13,2335,8.2811,1,0.26377,0,1.9,1.545,0.00017705,0.90848
19,13,2337,5.8082,1,0.30331,0,3,1.023,0.00040067,0.90848
19,13,2338,6.6476,1,0.34826,0,3.1,1.2144,0.0010354,0.90848
19,13,2340,7.1155,1,0.35559,0,2.7,1.288,0.00028564,0.90848
19,13,2342,8.6034,1,0.33125,0,2.5,1.3041,0.0010847,0.90848
19,13,2344,8.5833,1,0.37931,0,2,1.387,0.0010643,0.90848
19,13,2346,8.9347,1,0.34193,0,2.1,1.44,0.00098631,0.90848
19,13,2350,8.7329,1,0.33732,0,2.1,1.4746,0.0010477,0.90848
20,13,2480,18.067,1,0.54552,0,2.2,1.1088,3.52E-05,0.90848
7,13,2482,14.413,1,0.36996,1,1.9,1.33,0.00034779,0.90848
7,13,2484,11.827,1,0.34483,0,3.1,1.1859,0.00015437,0.90848
8,13,2485,13.343,1,0.404,1,2.5,1.1072,0.0004059,0.90848
8,13,2486,24.081,1,0.40975,1,2.2,1.2663,0.00018764,0.90848
8,13,2487,34.438,1,0.52616,0,1.9,1.4058,7.04E-05,0.90848
8,13,2488,39.367,1,0.5403,1,1.9,1.3192,3.06E-05,0.90848
2,13,2489,4.9689,1,0.36216,0,4,1.0752,0.0024609,0.90848
2,13,2491,6.3243,1,0.36412,0,3.5,1.0368,0.00015856,0.90848
2,13,2492,7.2279,1,0.39729,0,3.1,1.1286,0.00075541,0.90848
2,13,2493,8.0311,1,0.39458,0,2.7,1.1859,0.00036532,0.90848
2,13,2494,11.093,1,0.41667,1,2.2,1.2144,0.00089353,0.90848
2,13,2496,17.67,1,0.60565,0,2,1.1658,0.00083414,0.90848
3,13,2497,4.9187,1,0.34969,0,3.9,0.9387,0.001615,0.90848
3,13,2500,7.5291,1,0.3568,0,3.2,1.0956,0.0026005,0.90848
3,13,2501,9.6837,1,0.45455,0,2.6,1.139,0.00048292,0.90848
4,13,2502,6.2701,1,0.35142,0,3.4,1.024,0.00060501,0.90848
4,13,2504,7.8263,1,0.3444,0,2.9,1.1926,0.00081558,0.90848
9,13,2506,23.896,1,0.21236,1,2.8,1.3561,0.00011406,0.90848
9,13,2507,31.097,1,0.22319,1,2.9,1.3561,0.00050141,0.90848
9,13,2511,48.062,1,0.42582,1,1.7,1.5048,6.81E-05,0.90848
9,13,2512,43.203,1,0.44223,1,1.7,1.2993,0.00010851,0.90848
14,13,2514,11.913,1,0.32119,0,2.2,1.2903,0.00017342,0.90848
14,13,2517,19.859,1,0.22857,0,2.2,1.351,5.28E-06,0.90848
12,13,2518,19.056,1,0.53458,1,2.2,1.173,0.00024321,0.90848
24,13,2521,4.8143,1,0.28022,0,3.3,0.858,0.00013071,0.90848
24,13,2522,8.4287,1,0.36235,0,2.7,1.1993,7.10E-05,0.90848
24,13,2524,8.7299,1,0.38251,0,2.6,1.1859,0.00018792,0.90848
11,13,2525,11.094,1,0.41667,0,2.3,1.2596,0.00016082,0.90848
5,13,2526,4.9488,1,0.33659,0,3.2,0.9577,0.0017698,0.90848
1,13,2528,5.8213,1,0.33048,0,4.4,0.924,7.88E-05,0.90848
1,13,2529,5.0181,1,0.31234,0,3.9,1.0176,0.0017349,0.90848
1,13,2531,6.1627,1,0.33081,0,3.6,1.0688,0.0016817,0.90848
1,13,2533,7.3283,1,0.42067,0,2.6,1.2036,0.0013816,0.90848
1,13,2534,7.8293,1,0.39553,0,3.2,1.1792,0.00061749,0.90848
1,13,2535,13.623,1,0.47698,1,2.1,1.2395,0.00046612,0.90848
1,13,2537,14.205,1,0.50505,0,2.1,1.2512,0.00031624,0.90848
7,13,2538,6.6516,1,0.39362,0,3.2,0.9984,0.00011188,0.90848
7,13,2540,8.243,1,0.34873,0,3,1.0752,0.00025485,0.90848
7,13,2542,10.191,1,0.36471,0,2.9,1.0624,0.00016009,0.90848
7,13,2543,11.325,1,0.34579,0,2.9,1.1993,0.00019162,0.90848
6,13,2547,10.693,1,0.36569,0,2.5,1.2852,0.00071441,0.90848
6,13,2551,16.426,1,0.41234,0,2,1.2852,0.00015474,0.90848
6,13,2553,18.86,1,0.4361,0,2,1.3041,0.0001051,0.90848
15,14,3000,5.539,1,0.28856,0,3.1,1.0439,0.00079774,0.88811
15,14,3001,5.7353,1,0.29442,0,3.1,1.0647,0.0011564,0.88811
15,14,3002,9.1386,1,0.27498,0,2.4,1.3079,0.00023798,0.88811
19,14,3006,7.077,1,0.35304,0,2.8,1.0869,0.0014041,0.88811
19,14,3008,7.4264,1,0.35909,0,2.5,1.2478,0.0012051,0.88811
19,14,3010,8.9346,1,0.33601,0,2.5,1.2802,0.0025008,0.88811
19,14,3014,9.3176,1,0.38832,0,2.1,1.4363,0.0020992,0.88811
19,14,3015,9.7594,1,0.3037,0,1.9,1.6642,0.0018933,0.88811
19,14,3017,12.843,1,0.32434,1,1.7,1.4233,0.00097263,0.88811
19,14,3019,15.379,1,0.33977,1,1.6,1.4772,0.00061526,0.88811
19,14,3021,12.141,1,0.34069,1,2.7,1.1251,0.00020756,0.88811
19,14,3022,21.625,1,0.35489,1,1.8,1.452,0.0004073,0.88811
19,14,3023,16.963,1,0.33911,1,1.7,1.6663,0.0022489,0.88811
19,14,3024,19.578,1,0.36154,1,1.8,1.4438,0.0008132,0.88811
19,14,3026,5.1328,1,0.28005,0,3.1,1.0191,0.0019002,0.88811
19,14,3027,5.9885,1,0.36882,0,2.8,1.1556,0.004349,0.88811
19,14,3029,6.7815,1,0.36712,0,2.7,1.2069,0.001062,0.88811
19,14,3031,7.5938,1,0.34036,0,2.5,1.323,0.0037124,0.88811
19,14,3035,7.9355,1,0.37114,0,2,1.3672,0.0023295,0.88811
19,14,3037,8.6006,1,0.34635,0,2,1.4389,0.0013358,0.88811
19,14,3039,8.5611,1,0.31528,0,1.9,1.6,0.0029831,0.88811
19,14,3041,20.982,1,0.66408,1,1.6,1.2531,0.00035055,0.88811
16,14,3042,8.6449,1,0.38477,0,2.7,1.2316,0.0011387,0.88811
16,14,3044,8.4851,1,0.39208,0,2.4,1.2127,0.00061219,0.88811
16,14,3045,9.3099,1,0.3913,0,2.5,1.2786,0.00046394,0.88811
16,14,3046,11.607,1,0.52336,0,2.5,1.2683,0.00045286,0.88811
16,14,3047,13.353,1,0.35519,1,1.7,1.5337,0.001087,0.88811
16,14,3048,5.4273,1,0.36904,0,3,1.0079,0.0007994,0.88811
16,14,3050,6.6583,1,0.41326,0,2.7,1.208,0.0012903,0.88811
16,14,3051,8.1492,1,0.39161,0,2.4,1.2127,0.00051524,0.88811
16,14,3052,8.821,1,0.38612,0,2.5,1.2799,0.00049365,0.88811
16,14,3053,8.5005,1,0.37638,0,1.7,1.5263,0.0003298,0.88811
18,14,3054,5.616,1,0.38499,0,2.7,1.0801,0.004074,0.88811
18,14,3056,6.5833,1,0.35775,0,2.7,1.1664,0.0029558,0.88811
18,14,3057,6.8316,1,0.33033,0,2.4,1.2376,0.0015935,0.88811
18,14,3060,8.2753,1,0.31519,0,2.3,1.3951,0.0022688,0.88811
18,14,3063,9.4466,1,0.37554,0,1.7,1.636,0.0019502,0.88811
18,14,3065,9.2714,1,0.39101,0,2,1.4049,0.0017844,0.88811
18,14,3067,17.768,1,0.44772,1,1.7,1.7104,0.001047,0.88811
18,14,3068,20.892,1,0.38621,1,1.7,1.4379,0.00033986,0.88811
18,14,3069,20.952,1,0.37333,1,1.7,1.4772,0.00035846,0.88811
18,14,3070,5.5419,1,0.36765,0,2.7,1.0801,0.00078034,0.88811
18,14,3072,6.7372,1,0.35563,0,2.7,1.1684,0.00084635,0.88811
18,14,3073,7.4668,1,0.31792,0,2.4,1.2376,0.00020439,0.88811
18,14,3076,9.6035,1,0.39152,0,2,1.4049,0.0013938,0.88811
18,14,3078,8.3994,1,0.30055,0,2.3,1.3951,0.0011951,0.88811
18,14,3081,11.203,1,0.37037,0,1.7,1.6585,0.0016545,0.88811
19,14,3083,7.0269,1,0.35758,0,2.7,1.1453,0.00071963,0.88811
19,14,3085,7.538,1,0.36321,0,2.7,1.2759,0.00039294,0.88811
19,14,3087,9.1713,1,0.33784,0,2.1,1.4409,0.0034807,0.88811
19,14,3089,8.8576,1,0.33936,0,2.5,1.3094,0.0027908,0.88811
19,14,3093,9.6737,1,0.31153,0,1.9,1.6641,0.0029761,0.88811
19,14,3096,13.62,1,0.33931,1,1.7,1.687,0.001157,0.88811
19,14,3097,15.502,1,0.33747,1,1.6,1.4708,0.00047938,0.88811
16,14,3099,5.4273,1,0.38196,0,3,1.0079,0.0007994,0.88811
16,14,3101,5.7324,1,0.29754,0,3.4,1.0844,0.00090217,0.88811
16,14,3102,6.6583,1,0.40661,0,2.7,1.208,0.0015918,0.88811
16,14,3104,8.5005,1,0.36537,0,1.7,1.5263,0.00019137,0.88811
19,14,3105,5.41,1,0.3128,0,3.1,1.0044,0.00032267,0.88811
19,14,3106,6.5438,1,0.34913,0,2.9,1.1909,0.0014624,0.88811
19,14,3108,6.8239,1,0.37353,0,2.5,1.2583,0.00015212,0.88811
19,14,3110,8.5399,1,0.33479,0,2.5,1.3594,0.0014498,0.88811
19,14,3114,7.3908,1,0.37751,0,2.5,1.1072,0.0010772,0.88811
19,14,3115,8.2762,1,0.3621,0,2,1.3749,0.0011685,0.88811
19,14,3117,8.7883,1,0.34854,0,2.1,1.4334,0.0007534,0.88811
19,14,3119,8.8017,1,0.343,0,2.1,1.4597,0.00082509,0.88811
19,14,3121,9.5101,1,0.31573,0,1.9,1.5979,0.00071534,0.88811
20,14,3124,18.287,1,0.54552,0,2.1,1.1214,4.27E-05,0.88811
7,14,3126,15.861,1,0.35162,1,2.2,1.3759,0.00047991,0.88811
7,14,3128,12.493,1,0.39729,1,2.8,1.1691,0.00012018,0.88811
8,14,3129,15.813,1,0.42797,1,2.7,1.1457,0.00033039,0.88811
8,14,3130,20.183,1,0.64054,1,2.7,1.1457,0.00018174,0.88811
8,14,3131,23.643,1,0.40975,1,2.2,1.2474,0.00017738,0.88811
8,14,3133,34.971,1,0.52616,1,1.9,1.3996,9.63E-05,0.88811
8,14,3134,39.177,1,0.5403,1,1.9,1.3159,3.11E-05,0.88811
3,14,3135,6.8258,1,0.39175,0,3.5,1.0458,0.0015832,0.88811
3,14,3137,8.2204,1,0.37869,0,3.2,1.1436,0.0029566,0.88811
3,14,3138,9.6121,1,0.44131,0,2.3,1.1313,0.00077111,0.88811
13,14,3139,6.2897,1,0.33376,0,2.7,1.0549,5.10E-05,0.88811
13,14,3140,10.104,1,0.32919,1,2.4,1.1254,0.00014755,0.88811
4,14,3141,6.2031,1,0.34961,0,3.5,1.0709,0.00052105,0.88811
4,14,3142,7.5987,1,0.34855,0,2.9,1.1824,0.00082277,0.88811
9,14,3144,22.551,1,0.42561,1,2.3,1.1567,0.00020399,0.88811
9,14,3147,50,1,0.47545,1,1.5,1.4921,5.25E-05,0.88811
9,14,3148,41.126,1,0.42062,1,2.6,1.4526,8.22E-05,0.88811
10,14,3149,6.3513,1,0.36044,0,2.5,1.1206,0.00015813,0.88811
10,14,3150,6.7267,1,0.36689,0,2.5,1.128,0.00015202,0.88811
10,14,3151,12.039,1,0.51273,0,2.1,1.1483,7.35E-05,0.88811
2,14,3152,6.3032,1,0.35863,0,3.5,1.0674,0.0021832,0.88811
2,14,3154,7.4581,1,0.36412,0,3.5,1.0361,0.00042963,0.88811
2,14,3155,8.7575,1,0.4313,0,3.1,1.1375,0.00051404,0.88811
2,14,3156,8.1222,1,0.44522,0,2.8,1.1406,0.00073126,0.88811
2,14,3157,10.971,1,0.42995,1,2.3,1.1951,0.00078592,0.88811
2,14,3158,15.206,1,0.57492,1,2,1.1591,0.00084224,0.88811
14,14,3159,10.876,1,0.32119,0,2.2,1.277,0.00023052,0.88811
12,14,3161,20.635,1,0.51476,1,2.2,1.1611,0.0001473,0.88811
12,14,3162,30.751,1,0.72569,1,1.7,1.0978,4.98E-05,0.88811
12,14,3163,42.348,1,0.6983,1,1.4,1.2703,2.68E-05,0.88811
24,14,3164,9.2348,1,0.35285,1,2.5,1.207,3.42E-05,0.88811
24,14,3165,8.6574,1,0.36694,0,2.6,1.1859,0.00010683,0.88811
11,14,3166,10.991,1,0.41667,0,2.1,1.2475,9.64E-05,0.88811
5,14,3167,4.8017,1,0.33171,0,3.2,1.0458,0.0018134,0.88811
1,14,3171,4.9066,1,0.31156,0,3.4,1.0093,0.0011869,0.88811
1,14,3174,6.2541,1,0.33638,0,3.4,1.071,0.0018191,0.88811
1,14,3175,7.41,1,0.42067,0,2.6,1.1541,0.00098184,0.88811
1,14,3176,7.8422,1,0.39553,0,3.2,1.1677,0.0010799,0.88811
1,14,3177,13.277,1,0.47698,1,2.1,1.2382,0.00039701,0.88811
7,14,3179,6.487,1,0.39404,0,3.1,0.97192,0.0001331,0.88811
7,14,3180,7.5553,1,0.36133,0,3,1.0752,0.00043756,0.88811
7,14,3181,10.462,1,0.43478,0,2.8,1.0605,0.0001987,0.88811
7,14,3182,12.493,1,0.39746,1,2,1.2055,0.00021483,0.88811
6,14,3184,11.511,1,0.38027,0,2.5,1.2706,0.00051088,0.88811
6,14,3186,14.432,1,0.37437,0,2.5,1.2686,0.00027966,0.88811
15,15,3300,5.5381,1,0.28254,0,3.1,1.0439,0.00044291,0.87986
15,15,3301,5.7258,1,0.28601,0,3.1,1.0647,0.00080823,0.87986
15,15,3302,9.7184,1,0.33038,0,2.4,1.3079,0.00014443,0.87986
19,15,3304,7.0455,1,0.35953,0,2.61,1.0869,0.00096813,0.87986
19,15,3307,7.4043,1,0.41713,0,1.8,1.2478,0.00061626,0.87986
19,15,3308,8.8708,1,0.32871,0,2.3,1.2802,0.0026511,0.87986
19,15,3312,8.2314,1,0.36192,0,2.4,1.2186,0.0010751,0.87986
19,15,3314,9.2268,1,0.34678,0,1.9,1.4363,0.0012728,0.87986
19,15,3315,9.8541,1,0.30666,0,1.7,1.6642,0.0013024,0.87986
19,15,3318,12.872,1,0.38462,1,1.9,1.4233,0.0011213,0.87986
19,15,3319,15.53,1,0.36298,1,1.7,1.4772,0.00055206,0.87986
19,15,3320,12.046,1,0.33491,1,1.8,1.1251,0.00026853,0.87986
19,15,3322,21.616,1,0.32869,1,1.6,1.452,0.00032822,0.87986
19,15,3323,17.259,1,0.36808,1,1.7,1.3982,0.0021215,0.87986
19,15,3324,19.453,1,0.36251,1,1.6,1.4438,0.00065918,0.87986
